id,image_url,image_url_suffix,imageUrls,product_url,color,occasion,size,width,brand_name,brand_name_en,model_name,Market_price,Lenskart_price,is_tbyb,tags,color_options,totalColorAvailable,is_ditto,classification,specifications,wishlistCount,purchaseCount,avgRating,totalNoOfRatings,hashtagList,offerName,cmsLinkAndroid,cmsLinkIos,arModelAndroidUrl,arModelIOSUrl,arModelMsiteAndDesktopUrl,arModelOriginalUrl,qty,frameColorImage,subCollection,subCollectionId,relatedItems,isCygnusEnabled,isCashbackApplicable,searchProductName,prescriptionType,brand_logo,suited_for,inclusiveText,clUsage,offer_image
204833,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/tortoise-gunmetal-full-rim-wayfarer-vincent-chase-mirage-vc-s11113-l2-polarized-sunglasses_g_5167_03_08_2022.jpg,/v/i/tortoise-gunmetal-full-rim-wayfarer-vincent-chase-mirage-vc-s11113-l2-polarized-sunglasses_g_5167_03_08_2022.jpg,[],https://www.lenskart.com/vincent-chase-vc-s11113-l2-sunglasses.html,Black,Vacation,Wide,142 mm,Vincent Chase Polarized,Vincent Chase Polarized,VC S11113,2000,2000,False,Power,[],0,True,sunglasses,[],0,26781,4.4,191,"[{'name': 'Wide', 'id': 24069, 'property': 'frame_size_id'}, {'name': 'Wayfarer', 'id': 11343, 'property': 'frame_shape_id'}, {'name': 'Vincent Chase Polarized', 'id': 20958, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",VCSUN,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/204833/android/sku_204833.glb,https://lookr-static.lenskart.com/frameassets/204833/ios/sku_204833.scn,,https://lookr-static.lenskart.com/frameassets/204833/orignal/sku_204833.glb,2647,https://ds-static.lenskart.com/product_color_bubble_images/204833_bubble.png,Style Cast (PC),26623,[],True,False,Tortoise Wayfarer Full Rim Sunglasses,[],,,,,
204832,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/black-grey-full-rim-wayfarer-vincent-chase-mirage-vc-s11113-l1-polarized-sunglasses_g_5173_03_08_2022.jpg,/v/i/black-grey-full-rim-wayfarer-vincent-chase-mirage-vc-s11113-l1-polarized-sunglasses_g_5173_03_08_2022.jpg,[],https://www.lenskart.com/vincent-chase-vc-s11113-l1-sunglasses.html,Black,Vacation,Wide,142 mm,Vincent Chase Polarized,Vincent Chase Polarized,VC S11113,2000,2000,False,,[],0,True,sunglasses,[],0,41757,4.4,191,"[{'name': 'Wide', 'id': 24069, 'property': 'frame_size_id'}, {'name': 'Wayfarer', 'id': 11343, 'property': 'frame_shape_id'}, {'name': 'Vincent Chase Polarized', 'id': 20958, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",VCSUN,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/204832/android/sku_204832.glb,https://lookr-static.lenskart.com/frameassets/204832/ios/sku_204832.scn,,https://lookr-static.lenskart.com/frameassets/204832/orignal/sku_204832.glb,76,https://ds-static.lenskart.com/product_color_bubble_images/204832_bubble.png,Style Cast (PC),26623,[],False,False,Black Wayfarer Full Rim Sunglasses,[],,,,,
204837,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/black-grey-full-rim-wayfarer-vincent-chase-polarized-mirage-la-s13164-l1-sunglasses_g_2660_7_25_22.jpg,/v/i/black-grey-full-rim-wayfarer-vincent-chase-polarized-mirage-la-s13164-l1-sunglasses_g_2660_7_25_22.jpg,[],https://www.lenskart.com/vincent-chase-la-s13164-l1-sunglasses.html,Black,Sports,Wide,141 mm,Vincent Chase Polarized,Vincent Chase Polarized,LA S13164,2000,2000,False,Mirage,[],0,True,sunglasses,[],0,23934,4.5,43,"[{'name': 'Wide', 'id': 24069, 'property': 'frame_size_id'}, {'name': 'Wayfarer', 'id': 11343, 'property': 'frame_shape_id'}, {'name': 'Vincent Chase Polarized', 'id': 20958, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",VCSUN,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/204837/android/sku_204837.glb,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/204837/ios/sku_204837.scn,,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/204837/orignal/sku_204837.glb,3963,https://ds-static.lenskart.com/product_color_bubble_images/204837_bubble.png,Style Cast (PC),26623,[],True,False,Black Wayfarer Full Rim Sunglasses,[],,,,,
204847,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/silver-black-grey-full-rim-geometric-vincent-chase-vintage-vc-s12917-l1-polarized-sunglasses_g_6071_17_11_2022.jpg,/v/i/silver-black-grey-full-rim-geometric-vincent-chase-vintage-vc-s12917-l1-polarized-sunglasses_g_6071_17_11_2022.jpg,[],https://www.lenskart.com/vincent-chase-vc-s12917-l1-sunglasses.html,Silver,Vacation,Wide,142 mm,Vincent Chase Polarized,Vincent Chase Polarized,VC S12917,1500,1500,False,VINTAGE,[],0,True,sunglasses,[],0,13503,4.7,92,"[{'name': 'Wide', 'id': 24069, 'property': 'frame_size_id'}, {'name': 'Geometric', 'id': 24178, 'property': 'frame_shape_id'}, {'name': 'Vincent Chase Polarized', 'id': 20958, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",VCSUN,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/204847/android/sku_204847.glb,https://lookr-static.lenskart.com/frameassets/204847/ios/sku_204847.scn,,https://lookr-static.lenskart.com/frameassets/204847/orignal/sku_204847.glb,3100,https://ds-static.lenskart.com/product_color_bubble_images/204847_bubble.png,The Metal Edit,26621,[],True,False,Silver Geometric Full Rim Sunglasses,[],,,,,
204844,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/black-grey-full-rim-wayfarer-vincent-chase-polarized-mirage-vc-s13973-l1-sunglasses_g_3133_9_july.jpg,/v/i/black-grey-full-rim-wayfarer-vincent-chase-polarized-mirage-vc-s13973-l1-sunglasses_g_3133_9_july.jpg,[],https://www.lenskart.com/vincent-chase-vc-s13973-l1-sunglasses.html,Black,Vacation,Wide,145 mm,Vincent Chase Polarized,Vincent Chase Polarized,VC S13973,2000,2000,False,[],[],0,True,sunglasses,[],0,31038,4.7,15,"[{'name': 'Wide', 'id': 24069, 'property': 'frame_size_id'}, {'name': 'Wayfarer', 'id': 11343, 'property': 'frame_shape_id'}, {'name': 'Vincent Chase Polarized', 'id': 20958, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",VCSUN,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/204844/android/sku_204844.glb,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/204844/ios/sku_204844.scn,,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/204844/orignal/sku_204844.glb,5090,https://ds-static.lenskart.com/product_color_bubble_images/204844_bubble.png,Style Cast (PC),26623,[],True,False,Black Wayfarer Full Rim Sunglasses,[],,,,,
204823,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/black-grey-gradient-full-rim-aviator-vincent-chase-polarized-vintage-vc-5158/p-l3-sunglasses_g_3585_9_july.jpg,/v/i/black-grey-gradient-full-rim-aviator-vincent-chase-polarized-vintage-vc-5158/p-l3-sunglasses_g_3585_9_july.jpg,[],https://www.lenskart.com/vincent-chase-vc-5158/p-l3-sunglasses.html,Black,Vacation,Wide,141 mm,Vincent Chase Polarized,Vincent Chase Polarized,VC 5158/P,1500,1500,False,[],[],0,True,sunglasses,[],0,21821,4.4,1131,"[{'name': 'Wide', 'id': 24069, 'property': 'frame_size_id'}, {'name': 'Aviator', 'id': 11348, 'property': 'frame_shape_id'}, {'name': 'Vincent Chase Polarized', 'id': 20958, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",VCSUN,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/204823/android/sku_204823.glb,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/204823/ios/sku_204823.scn,,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/204823/orignal/sku_204823.glb,4357,https://ds-static.lenskart.com/product_color_bubble_images/204823_bubble.png,The Metal Edit,26621,[],True,False,Black Aviator Full Rim Sunglasses,[],,,,,
204822,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/gold-black-full-rim-aviator-vincent-chase-vintage-vc-5158/p-l2-polarized-sunglasses_g_3712_17_08_2022.jpg,/v/i/gold-black-full-rim-aviator-vincent-chase-vintage-vc-5158/p-l2-polarized-sunglasses_g_3712_17_08_2022.jpg,[],https://www.lenskart.com/vincent-chase-vc-5158/p-l2-sunglasses.html,Gold,Vacation,Wide,141 mm,Vincent Chase Polarized,Vincent Chase Polarized,VC 5158/P,1500,1500,False,[],[],0,True,sunglasses,[],0,29511,4.4,1131,"[{'name': 'Wide', 'id': 24069, 'property': 'frame_size_id'}, {'name': 'Aviator', 'id': 11348, 'property': 'frame_shape_id'}, {'name': 'Vincent Chase Polarized', 'id': 20958, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",VCSUN,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/204822/android/sku_204822.glb,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/204822/ios/sku_204822.scn,,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/204822/orignal/sku_204822.glb,3449,https://ds-static.lenskart.com/product_color_bubble_images/204822_bubble.png,The Metal Edit,26621,[],True,False,Gold Aviator Full Rim Sunglasses,[],,,,,
204821,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/black-green-full-rim-aviator-vincent-chase-polarized-vintage-vc-5158/p-l1-sunglasses_g_3755_7_05_22.jpg,/v/i/black-green-full-rim-aviator-vincent-chase-polarized-vintage-vc-5158/p-l1-sunglasses_g_3755_7_05_22.jpg,[],https://www.lenskart.com/vincent-chase-vc-5158/p-l1-sunglasses.html,Black,Vacation,Wide,141 mm,Vincent Chase Polarized,Vincent Chase Polarized,VC 5158/P,1500,1500,False,[],[],0,True,sunglasses,[],0,27830,4.4,1131,"[{'name': 'Wide', 'id': 24069, 'property': 'frame_size_id'}, {'name': 'Aviator', 'id': 11348, 'property': 'frame_shape_id'}, {'name': 'Vincent Chase Polarized', 'id': 20958, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",VCSUN,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/204821/android/sku_204821.glb,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/204821/ios/sku_204821.scn,,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/204821/orignal/sku_204821.glb,2958,https://ds-static.lenskart.com/product_color_bubble_images/204821_bubble.png,The Metal Edit,26621,[],True,False,Black Aviator Full Rim Sunglasses,[],,,,,
204825,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/black-grey-gradient-full-rim-square-vincent-chase-polarized-vintage-vc-s12593-l1-sunglasses_g_3604_9_july.jpg,/v/i/black-grey-gradient-full-rim-square-vincent-chase-polarized-vintage-vc-s12593-l1-sunglasses_g_3604_9_july.jpg,[],https://www.lenskart.com/vincent-chase-vc-s12593/p-l1-sunglasses.html,Black,Vacation,Wide,143 mm,Vincent Chase Polarized,Vincent Chase Polarized,VC S12593,2000,2000,False,[],[],0,True,sunglasses,[],0,20337,5.0,3,"[{'name': 'Wide', 'id': 24069, 'property': 'frame_size_id'}, {'name': 'Rectangle/ Square', 'id': 23902, 'property': 'frame_shape_id'}, {'name': 'Vincent Chase Polarized', 'id': 20958, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",VCSUN,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/204825/android/sku_204825.glb,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/204825/ios/sku_204825.scn,,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/204825/orignal/sku_204825.glb,5074,https://ds-static.lenskart.com/product_color_bubble_images/204825_bubble.png,The Metal Edit,26621,[],True,False,Black Rectangle/ Square Full Rim Sunglasses,[],,,,,
204531,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/black-blue-gradient-full-rim-aviator-vincent-chase-polarized-vintage-vc-5158/p-c129-sunglasses_g_3775_7_05_22.jpg,/v/i/black-blue-gradient-full-rim-aviator-vincent-chase-polarized-vintage-vc-5158/p-c129-sunglasses_g_3775_7_05_22.jpg,[],https://www.lenskart.com/vincent-chase-vc-5158/p-c129-sunglasses.html,Black,Vacation,Wide,141 mm,Vincent Chase Polarized,Vincent Chase Polarized,VC 5158/P,1500,1500,False,[],[],0,True,sunglasses,[],0,29988,4.4,1131,"[{'name': 'Wide', 'id': 24069, 'property': 'frame_size_id'}, {'name': 'Aviator', 'id': 11348, 'property': 'frame_shape_id'}, {'name': 'Vincent Chase Polarized', 'id': 20958, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",VCSUN,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/204531/android/sku_204531.glb,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/204531/ios/sku_204531.scn,,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/204531/orignal/sku_204531.glb,588,https://ds-static.lenskart.com/product_color_bubble_images/204531_bubble.png,The Metal Edit,26621,[],True,False,Black Aviator Full Rim Sunglasses,[],,,,,
204532,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/gunmetal-black-full-rim-aviator-vincent-chase-vintage-vc-5158/p-c133-polarized-sunglasses_g_3718_17_08_2022.jpg,/v/i/gunmetal-black-full-rim-aviator-vincent-chase-vintage-vc-5158/p-c133-polarized-sunglasses_g_3718_17_08_2022.jpg,[],https://www.lenskart.com/vincent-chase-vc-5158/p-c133-sunglasses.html,Gunmetal,Vacation,Wide,141 mm,Vincent Chase Polarized,Vincent Chase Polarized,VC 5158/P,1500,1500,False,[],[],0,True,sunglasses,[],0,37838,4.4,1131,"[{'name': 'Wide', 'id': 24069, 'property': 'frame_size_id'}, {'name': 'Aviator', 'id': 11348, 'property': 'frame_shape_id'}, {'name': 'Vincent Chase Polarized', 'id': 20958, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",VCSUN,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/204532/android/sku_204532.glb,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/204532/ios/sku_204532.scn,,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/204532/orignal/sku_204532.glb,873,https://ds-static.lenskart.com/product_color_bubble_images/204532_bubble.png,The Metal Edit,26621,[],True,False,Gunmetal Aviator Full Rim Sunglasses,[],,,,,
204539,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/transparent-green-grey-full-rim-wayfarer-vincent-chase-polarized-athleisure-vc-s14459-c6-sunglasses_g_2601_9_29_22.jpg,/v/i/transparent-green-grey-full-rim-wayfarer-vincent-chase-polarized-athleisure-vc-s14459-c6-sunglasses_g_2601_9_29_22.jpg,[],https://www.lenskart.com/vincent-chase-vc-s14459-c6-sunglasses.html,Transparent,Sports,Wide,142 mm,Vincent Chase Polarized,Vincent Chase Polarized,VC S14459,1500,1500,False,Athleisure,[],0,True,sunglasses,[],0,26867,4.75,9,"[{'name': 'Wide', 'id': 24069, 'property': 'frame_size_id'}, {'name': 'Wayfarer', 'id': 11343, 'property': 'frame_shape_id'}, {'name': 'Vincent Chase Polarized', 'id': 20958, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",VCSUN,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/204539/android/sku_204539.glb,https://lookr-static.lenskart.com/frameassets/204539/ios/sku_204539.scn,,https://lookr-static.lenskart.com/frameassets/204539/orignal/sku_204539.glb,289,https://ds-static.lenskart.com/product_color_bubble_images/204539_bubble.png,Style Cast (PC),26623,[],True,False,Transparent Wayfarer Full Rim Sunglasses,[],,,,,
204542,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/matte-black-blue-mirror-full-rim-wayfarer-vincent-chase-polarized-athleisure-vc-s14461-c6-sunglasses_g_2636_9_29_22.jpg,/v/i/matte-black-blue-mirror-full-rim-wayfarer-vincent-chase-polarized-athleisure-vc-s14461-c6-sunglasses_g_2636_9_29_22.jpg,[],https://www.lenskart.com/vincent-chase-vc-s14461-c6-sunglasses.html,Black,Sports,Wide,142 mm,Vincent Chase Polarized,Vincent Chase Polarized,VC S14461,2000,2000,False,Athleisure,[],0,True,sunglasses,[],0,21346,4.85,9,"[{'name': 'Wide', 'id': 24069, 'property': 'frame_size_id'}, {'name': 'Wayfarer', 'id': 11343, 'property': 'frame_shape_id'}, {'name': 'Vincent Chase Polarized', 'id': 20958, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",VCSUN,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/204542/android/sku_204542.glb,https://lookr-static.lenskart.com/frameassets/204542/ios/sku_204542.scn,,https://lookr-static.lenskart.com/frameassets/204542/orignal/sku_204542.glb,1716,https://ds-static.lenskart.com/product_color_bubble_images/204542_bubble.png,Athleisure,25007,[],True,False,Matte Black Wayfarer Full Rim Sunglasses,[],,,,,
204541,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/matte-black-green-gradient-full-rim-wayfarer-vincent-chase-polarized-athleisure-vc-s14461-c5-sunglasses_g_2615_9_29_22.jpg,/v/i/matte-black-green-gradient-full-rim-wayfarer-vincent-chase-polarized-athleisure-vc-s14461-c5-sunglasses_g_2615_9_29_22.jpg,[],https://www.lenskart.com/vincent-chase-vc-s14461-c5-sunglasses.html,Black,Sports,Wide,142 mm,Vincent Chase Polarized,Vincent Chase Polarized,VC S14461,2000,2000,False,Athleisure,[],0,True,sunglasses,[],0,32176,4.85,9,"[{'name': 'Wide', 'id': 24069, 'property': 'frame_size_id'}, {'name': 'Wayfarer', 'id': 11343, 'property': 'frame_shape_id'}, {'name': 'Vincent Chase Polarized', 'id': 20958, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",VCSUN,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/204541/android/sku_204541.glb,https://lookr-static.lenskart.com/frameassets/204541/ios/sku_204541.scn,,https://lookr-static.lenskart.com/frameassets/204541/orignal/sku_204541.glb,572,https://ds-static.lenskart.com/product_color_bubble_images/204541_bubble.png,Athleisure,25007,[],True,False,Matte Black Wayfarer Full Rim Sunglasses,[],,,,,
204540,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/black-grey-full-rim-wayfarer-vincent-chase-polarized-athleisure-vc-s14459-c7-sunglasses_g_2629_9_29_22.jpg,/v/i/black-grey-full-rim-wayfarer-vincent-chase-polarized-athleisure-vc-s14459-c7-sunglasses_g_2629_9_29_22.jpg,[],https://www.lenskart.com/vincent-chase-vc-s14459-c7-sunglasses.html,Black,Sports,Wide,142 mm,Vincent Chase Polarized,Vincent Chase Polarized,VC S14459,1500,1500,False,Athleisure,[],0,True,sunglasses,[],0,29933,4.75,9,"[{'name': 'Wide', 'id': 24069, 'property': 'frame_size_id'}, {'name': 'Wayfarer', 'id': 11343, 'property': 'frame_shape_id'}, {'name': 'Vincent Chase Polarized', 'id': 20958, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",VCSUN,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/204540/android/sku_204540.glb,https://lookr-static.lenskart.com/frameassets/204540/ios/sku_204540.scn,,https://lookr-static.lenskart.com/frameassets/204540/orignal/sku_204540.glb,1671,https://ds-static.lenskart.com/product_color_bubble_images/204540_bubble.png,Style Cast (PC),26623,[],True,False,Black Wayfarer Full Rim Sunglasses,[],,,,,
204228,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/grey-transparent-green-full-rim-aviator-vincent-chase-polarized-glam-slam-vc-s15033-c3-sunglasses_g_3999_7_29_22.jpg,/v/i/grey-transparent-green-full-rim-aviator-vincent-chase-polarized-glam-slam-vc-s15033-c3-sunglasses_g_3999_7_29_22.jpg,[],https://www.lenskart.com/vincent-chase-vc-s15033-c3-sunglasses.html,Grey,,Wide,143 mm,Vincent Chase Polarized,Vincent Chase Polarized,VC S15033,2000,2000,False,Glam Slam,[],0,True,sunglasses,[],0,4278,4.75,4,"[{'name': 'Wide', 'id': 24069, 'property': 'frame_size_id'}, {'name': 'Aviator', 'id': 11348, 'property': 'frame_shape_id'}, {'name': 'Vincent Chase Polarized', 'id': 20958, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",VCSUN,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/204228/android/sku_204228.glb,https://lookr-static.lenskart.com/frameassets/204228/ios/sku_204228.scn,,https://lookr-static.lenskart.com/frameassets/204228/orignal/sku_204228.glb,219,https://ds-static.lenskart.com/product_color_bubble_images/204228_bubble.png,GLAM SLAM,25046,[],True,False,Grey Transparent Aviator Full Rim Sunglasses,[],,,,,
202871,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/Gold-Black-Grey-Gradient-Full-Rim-Square-Vincent-Chase-Polarized-VINTAGE-VC-S11748-C4-Polarized-Sunglasses_vincent-chase-vc-s11748-c4-sunglasses_sunglasses_G_126218_02_2022.jpg,/v/i/Gold-Black-Grey-Gradient-Full-Rim-Square-Vincent-Chase-Polarized-VINTAGE-VC-S11748-C4-Polarized-Sunglasses_vincent-chase-vc-s11748-c4-sunglasses_sunglasses_G_126218_02_2022.jpg,[],https://www.lenskart.com/vincent-chase-polarized-vintage-vc-s11748-c4-polarized-dup-sunglasses.html,Gold,,Wide,144 mm,Vincent Chase Online,Vincent Chase Online,VC S11748,2000,2000,False,,[],0,True,sunglasses,[],7661,16593,4.65,125,"[{'name': 'Wide', 'id': 24069, 'property': 'frame_size_id'}, {'name': 'Square', 'id': 19404, 'property': 'frame_shape_id'}, {'name': 'Vincent Chase Online', 'id': 22688, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",VCSUN,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/138531/android/sku_138531.glb,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/138531/ios/138531.zip,,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/138531/orignal/sku_138531.glb,1529,https://ds-static.lenskart.com/product_color_bubble_images/202871_bubble.png,Blend Edit,25041,[],False,False,Golden Square Full Rim Sunglasses,[],,,,,
201673,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/black-blue-full-rim-wayfarer-john-jacobs-jj-tints-jj-s14982-c1-sunglasses_g_3252_7_28_22.jpg,/j/i/black-blue-full-rim-wayfarer-john-jacobs-jj-tints-jj-s14982-c1-sunglasses_g_3252_7_28_22.jpg,[],https://www.lenskart.com/john-jacobs-jj-s14982-c1-sunglasses.html,Black,,Extra Wide,150 mm,John Jacobs,John Jacobs,JJ S14982,5000,5000,False,John Jacobs,[],0,True,sunglasses,[],0,895,0.0,,"[{'name': 'Extra Wide', 'id': 24071, 'property': 'frame_size_id'}, {'name': 'Wayfarer', 'id': 11343, 'property': 'frame_shape_id'}, {'name': 'John Jacobs', 'id': 10738, 'property': 'brandname_id'}, {'name': 'Full Rim', 'id': 11370, 'property': 'frametype_id'}]",JJSUN,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,,,,,275,https://ds-static.lenskart.com/product_color_bubble_images/201673_bubble.png,Rich Acetate,26361,[],True,False,Black Wayfarer Full Rim Sunglasses,[],,,,,
